threshold,precision,recall,f1
0.8974444444444445,0.8407079646017699,0.1364434278419065,0.23478260869565218
0.9001666666666667,0.8448155880306193,0.12915580615990213,0.22405758316799704
0.9028888888888889,0.8470107686594875,0.12133624128943028,0.21226502884794343
0.9056111111111111,0.8517637732857709,0.11431459120165967,0.20157583716349312
0.9083333333333333,0.8572026800670016,0.10888877067929145,0.19323169868315476
0.9110555555555556,0.8607764390896921,0.10261184105537528,0.18336501901140684
0.9137777777777778,0.8626028059990324,0.0948454705037502,0.1709000287549123
0.9165,0.8661417322834646,0.08777062609713282,0.15938948995363214
0.9192222222222223,0.8696883852691218,0.0816532794297569,0.14929002139661546
0.9219444444444445,0.8752293577981651,0.0761210702696952,0.14006068317510031
0.9246666666666666,0.8836583725622058,0.06989733496462577,0.129547471162378
0.9273888888888889,0.8909495548961425,0.06388637693494335,0.11922370576264456
0.9301111111111111,0.8977741137675186,0.05792861322410767,0.10883469918049171
0.9328333333333333,0.9033423667570009,0.05319431884674717,0.10047221943132724
0.9355555555555556,0.907185628742515,0.04835363583169318,0.09181354477046613
0.9382777777777778,0.9094972067039107,0.04330017554125219,0.0826647709962425
0.9410000000000001,0.9111389236545682,0.038725464120431936,0.07429329523420757
0.9437222222222222,0.9134751773049645,0.034257141337305175,0.0660377358490566
0.9464444444444444,0.9159935379644588,0.030161178786105643,0.058399423215573176
0.9491666666666667,0.9209039548022598,0.026012021916059364,0.050594930160372475
0.9518888888888889,0.9202733485193622,0.021490504814085855,0.042000207921821395
0.9546111111111111,0.9212827988338192,0.016809404755572105,0.033016403719569536
0.9573333333333334,0.9280575539568345,0.013724134262460769,0.02704827803113697
0.9600555555555556,0.9514563106796117,0.010426086493962445,0.020626151012891343
0.9627777777777778,0.9629629629629629,0.006915261450077132,0.01373191084820957
0.9655,0.9662921348314607,0.004574711420820257,0.009106310885218127
0.9682222222222222,0.9772727272727273,0.0022873557104101283,0.0045640290824178744
0.9709444444444445,1.0,0.0009043034203947019,0.0018069727891156463
0.9736666666666667,1.0,0.000319165913080483,0.0006381281574049455
0.9763888888888889,1.0,5.319431884674717e-05,0.00010638297872340425
0.9791111111111112,0.0,0.0,0.0
0.9818333333333333,0.0,0.0,0.0
0.9845555555555555,0.0,0.0,0.0
0.9872777777777778,0.0,0.0,0.0
0.99,0.0,0.0,0.0
